date,team,opp,stadium_name,is_outdoor,avg_windspeed,max_snow_depth,total_precip,avg_temp
2019-11-17,NWE,PHI,Lincoln Financial Field,1,57.2672,0.0,0.0,36.86
2019-11-17,OAK,CIN,Oakland Coliseum,1,11.185,0.0,0.0,58.82
2019-11-17,SFO,ARI,Levi's Stadium,1,5.8162,0.0,0.0,60.26
2019-11-17,NYJ,WAS,FedExField,1,22.37,0.0,0.0,38.84
2019-11-17,NOR,TAM,Raymond James Stadium,1,21.027800000000003,0.0,0.0,52.879999999999995
2019-11-17,BAL,HOU,M&T Bank Stadium,1,35.3446,0.0,0.0,40.28
2019-11-17,MIN,DEN,TCF Bank Stadium,1,29.3047,0.0,0.05118113,35.6
2019-11-17,DAL,DET,Ford Field,0,0.0,0.0,0.0,75.0
2019-11-17,IND,JAX,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2019-11-17,BUF,MIA,Hard Rock Stadium,1,38.9238,0.0,0.0,60.44
2019-11-17,ATL,CAR,Bank of America Stadium,1,37.805299999999995,0.0,0.0,47.66
2019-11-17,DEN,MIN,TCF Bank Stadium,1,29.3047,0.0,0.05118113,35.6
2019-11-17,HOU,BAL,M&T Bank Stadium,1,35.3446,0.0,0.0,40.28
2019-11-17,WAS,NYJ,FedExField,1,22.37,0.0,0.0,38.84
2019-11-18,LAC,KAN,SoFi Stadium,1,10.7376,0.0,0.0,73.75999999999999
2019-11-18,KAN,LAC,SoFi Stadium,1,10.7376,0.0,0.0,73.75999999999999
2019-11-21,IND,HOU,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-11-21,HOU,IND,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-11-24,GNB,SFO,Levi's Stadium,1,14.7642,0.0,0.0,54.68
2019-11-24,TAM,ATL,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-11-24,BUF,DEN,New Era Field,1,45.8585,0.0,0.0,38.480000000000004
2019-11-24,NOR,CAR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2019-11-24,CHI,NYG,Soldier Field,1,37.3579,0.0,0.0,42.26
2019-11-24,CLE,MIA,FirstEnergy Stadium,1,56.3724,0.0,0.0,39.74
2019-11-24,WAS,DET,FedExField,1,26.1729,0.0,0.27952771,42.980000000000004
2019-11-24,NYJ,OAK,MetLife Stadium,1,34.0024,0.0,0.7086618,41.0
2019-11-24,SEA,PHI,Lincoln Financial Field,1,48.3192,0.0,0.7913390100000001,41.54
2019-11-24,TEN,JAX,Nissan Stadium,1,21.027800000000003,0.0,0.0,44.24
2019-11-24,NWE,DAL,Gillette Stadium,1,34.0024,0.0,1.59842606,42.44
2019-11-24,PIT,CIN,Paul Brown Stadium,1,30.4232,0.0,0.07086618,38.84
2019-11-24,DAL,NWE,Gillette Stadium,1,34.0024,0.0,1.59842606,42.44
2019-11-24,SFO,GNB,Levi's Stadium,1,14.7642,0.0,0.0,54.68
2019-11-24,MIA,CLE,FirstEnergy Stadium,1,56.3724,0.0,0.0,39.74
2019-11-24,ATL,TAM,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-11-24,DEN,BUF,New Era Field,1,45.8585,0.0,0.0,38.480000000000004
2019-11-24,CAR,NOR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2019-11-24,JAX,TEN,Nissan Stadium,1,21.027800000000003,0.0,0.0,44.24
2019-11-24,PHI,SEA,Lincoln Financial Field,1,48.3192,0.0,0.7913390100000001,41.54
2019-11-24,OAK,NYJ,MetLife Stadium,1,34.0024,0.0,0.7086618,41.0
2019-11-24,DET,WAS,FedExField,1,26.1729,0.0,0.27952771,42.980000000000004
2019-11-24,NYG,CHI,Soldier Field,1,37.3579,0.0,0.0,42.26
2019-11-24,CIN,PIT,Paul Brown Stadium,1,30.4232,0.0,0.07086618,38.84
2019-11-25,LAR,BAL,SoFi Stadium,1,13.198300000000001,0.0,0.0,59.72
2019-11-25,BAL,LAR,SoFi Stadium,1,13.198300000000001,0.0,0.0,59.72
2019-11-28,ATL,NOR,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-11-28,DAL,BUF,AT&T Stadium,0,0.0,0.0,0.0,75.0
2019-11-28,DET,CHI,Ford Field,0,0.0,0.0,0.0,75.0
2019-11-28,BUF,DAL,AT&T Stadium,0,0.0,0.0,0.0,75.0
2019-11-28,CHI,DET,Ford Field,0,0.0,0.0,0.0,75.0
2019-11-28,NOR,ATL,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-12-01,LAC,DEN,Empower Field at Mile High,1,20.133000000000003,2.9921276,0.0,24.8
2019-12-01,WAS,CAR,Bank of America Stadium,1,37.13420000000001,0.0,0.5984255199999999,56.3
2019-12-01,OAK,KAN,Arrowhead Stadium,1,70.0181,0.0,0.0,35.24
2019-12-01,NWE,HOU,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-12-01,SFO,BAL,M&T Bank Stadium,1,29.081000000000003,0.0,0.6377956199999999,41.18
2019-12-01,PHI,MIA,Hard Rock Stadium,1,18.7908,0.0,0.0,74.48
2019-12-01,JAX,TAM,TIAA Bank Field,1,51.451,0.0,0.0,69.62
2019-12-01,NYG,GNB,MetLife Stadium,1,48.3192,0.0,0.6889767499999999,32.72
2019-12-01,IND,TEN,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2019-12-01,CLE,PIT,Heinz Field,1,34.673500000000004,0.0,0.57086645,41.18
2019-12-01,NYJ,CIN,Paul Brown Stadium,1,38.9238,0.0,0.20078750999999997,46.22
2019-12-01,ARI,LAR,State Farm Stadium,0,0.0,0.0,0.0,75.0
2019-12-01,CAR,WAS,Bank of America Stadium,1,37.13420000000001,0.0,0.5984255199999999,56.3
2019-12-01,KAN,OAK,Arrowhead Stadium,1,70.0181,0.0,0.0,35.24
2019-12-01,DEN,LAC,Empower Field at Mile High,1,20.133000000000003,2.9921276,0.0,24.8
2019-12-01,LAR,ARI,State Farm Stadium,0,0.0,0.0,0.0,75.0
2019-12-01,BAL,SFO,M&T Bank Stadium,1,29.081000000000003,0.0,0.6377956199999999,41.18
2019-12-01,MIA,PHI,Hard Rock Stadium,1,18.7908,0.0,0.0,74.48
2019-12-01,TAM,JAX,TIAA Bank Field,1,51.451,0.0,0.0,69.62
2019-12-01,GNB,NYG,MetLife Stadium,1,48.3192,0.0,0.6889767499999999,32.72
2019-12-01,TEN,IND,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2019-12-01,PIT,CLE,Heinz Field,1,34.673500000000004,0.0,0.57086645,41.18
2019-12-01,CIN,NYJ,Paul Brown Stadium,1,38.9238,0.0,0.20078750999999997,46.22
2019-12-01,HOU,NWE,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-12-02,SEA,MIN,CenturyLink Field,1,2.9081,0.0,0.0,44.78
2019-12-02,MIN,SEA,CenturyLink Field,1,2.9081,0.0,0.0,44.78
2019-12-05,DAL,CHI,Soldier Field,1,21.922600000000003,0.0,0.0,38.3
2019-12-05,CHI,DAL,Soldier Field,1,21.922600000000003,0.0,0.0,38.3
2019-12-08,ARI,PIT,State Farm Stadium,0,0.0,0.0,0.0,75.0
2019-12-08,JAX,LAC,TIAA Bank Field,1,33.107600000000005,0.0,0.05905515,62.42
2019-12-08,NOR,SFO,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2019-12-08,MIA,NYJ,MetLife Stadium,1,15.435300000000002,0.0,0.0,33.44
2019-12-08,DET,MIN,TCF Bank Stadium,1,24.1596,5.118113,0.0,33.8
2019-12-08,HOU,DEN,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-12-08,IND,TAM,Raymond James Stadium,1,19.2382,0.0,0.0,69.08000000000001
2019-12-08,CIN,CLE,FirstEnergy Stadium,1,57.714600000000004,0.0,0.0,42.8
2019-12-08,BUF,BAL,New Era Field,1,53.2406,3.1496079999999997,0.0,32.18
2019-12-08,CAR,ATL,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-12-08,NWE,KAN,Gillette Stadium,1,15.2116,5.118113,0.0,26.24
2019-12-08,WAS,GNB,Lambeau Field,1,30.6469,3.1496079999999997,0.0,36.14
2019-12-08,SEA,LAR,SoFi Stadium,1,14.3168,0.0,0.05118113,60.980000000000004
2019-12-08,OAK,TEN,Oakland Coliseum,1,16.1064,0.0,0.18897647999999997,56.3
2019-12-08,CLE,CIN,FirstEnergy Stadium,1,57.714600000000004,0.0,0.0,42.8
2019-12-08,TAM,IND,Raymond James Stadium,1,19.2382,0.0,0.0,69.08000000000001
2019-12-08,DEN,HOU,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-12-08,MIN,DET,TCF Bank Stadium,1,24.1596,5.118113,0.0,33.8
2019-12-08,GNB,WAS,Lambeau Field,1,30.6469,3.1496079999999997,0.0,36.14
2019-12-08,NYJ,MIA,MetLife Stadium,1,15.435300000000002,0.0,0.0,33.44
2019-12-08,ATL,CAR,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-12-08,SFO,NOR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2019-12-08,PIT,ARI,State Farm Stadium,0,0.0,0.0,0.0,75.0
2019-12-08,KAN,NWE,Gillette Stadium,1,15.2116,5.118113,0.0,26.24
2019-12-08,TEN,OAK,Oakland Coliseum,1,16.1064,0.0,0.18897647999999997,56.3
2019-12-08,LAR,SEA,SoFi Stadium,1,14.3168,0.0,0.05118113,60.980000000000004
2019-12-08,LAC,JAX,TIAA Bank Field,1,33.107600000000005,0.0,0.05905515,62.42
2019-12-08,BAL,BUF,New Era Field,1,53.2406,3.1496079999999997,0.0,32.18
2019-12-09,PHI,NYG,Lincoln Financial Field,1,28.1862,0.0,1.3110243299999997,43.7
2019-12-09,NYG,PHI,Lincoln Financial Field,1,28.1862,0.0,1.3110243299999997,43.7
2019-12-12,NYJ,BAL,M&T Bank Stadium,1,17.0012,0.0,0.0,33.44
2019-12-12,BAL,NYJ,M&T Bank Stadium,1,17.0012,0.0,0.0,33.44
2019-12-15,GNB,CHI,Lambeau Field,1,21.027800000000003,3.1496079999999997,0.0,14.18
2019-12-15,NWE,CIN,Paul Brown Stadium,1,21.4752,0.0,0.29133874,34.52
2019-12-15,KAN,DEN,Arrowhead Stadium,1,28.1862,0.0,0.0,24.98
2019-12-15,TAM,DET,Ford Field,0,0.0,0.0,0.0,75.0
2019-12-15,HOU,TEN,Nissan Stadium,1,29.081000000000003,0.0,0.0,45.68
2019-12-15,NYG,MIA,MetLife Stadium,1,48.5429,0.0,0.0,43.34
2019-12-15,PHI,WAS,FedExField,1,18.3434,0.0,0.0,44.24
2019-12-15,ARI,CLE,State Farm Stadium,0,0.0,0.0,0.0,75.0
2019-12-15,JAX,OAK,Oakland Coliseum,1,23.2648,0.0,0.0,52.16
2019-12-15,MIN,LAC,SoFi Stadium,1,22.1463,0.0,0.0,57.74
2019-12-15,ATL,SFO,Levi's Stadium,1,21.4752,0.0,0.0,49.82
2019-12-15,DAL,LAR,AT&T Stadium,0,0.0,0.0,0.0,75.0
2019-12-15,PIT,BUF,Heinz Field,1,33.7787,0.0,0.0,33.98
2019-12-15,LAR,DAL,AT&T Stadium,0,0.0,0.0,0.0,75.0
2019-12-15,CHI,GNB,Lambeau Field,1,21.027800000000003,3.1496079999999997,0.0,14.18
2019-12-15,CIN,NWE,Paul Brown Stadium,1,21.4752,0.0,0.29133874,34.52
2019-12-15,DEN,KAN,Arrowhead Stadium,1,28.1862,0.0,0.0,24.98
2019-12-15,DET,TAM,Ford Field,0,0.0,0.0,0.0,75.0
2019-12-15,TEN,HOU,Nissan Stadium,1,29.081000000000003,0.0,0.0,45.68
2019-12-15,MIA,NYG,MetLife Stadium,1,48.5429,0.0,0.0,43.34
2019-12-15,WAS,PHI,FedExField,1,18.3434,0.0,0.0,44.24
2019-12-15,SEA,CAR,Bank of America Stadium,1,19.2382,0.0,0.0,45.86
2019-12-15,CLE,ARI,State Farm Stadium,0,0.0,0.0,0.0,75.0
2019-12-15,OAK,JAX,Oakland Coliseum,1,23.2648,0.0,0.0,52.16
2019-12-15,LAC,MIN,SoFi Stadium,1,22.1463,0.0,0.0,57.74
2019-12-15,SFO,ATL,Levi's Stadium,1,21.4752,0.0,0.0,49.82
2019-12-15,CAR,SEA,Bank of America Stadium,1,19.2382,0.0,0.0,45.86
2019-12-15,BUF,PIT,Heinz Field,1,33.7787,0.0,0.0,33.98
2019-12-16,NOR,IND,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2019-12-16,IND,NOR,Mercedes-Benz Superdome,0,0.0,0.0,0.0,75.0
2019-12-21,NWE,BUF,Gillette Stadium,1,4.0266,0.0,0.0,26.6
2019-12-21,SFO,LAR,Levi's Stadium,1,22.593700000000002,0.0,0.0,53.06
2019-12-21,LAR,SFO,Levi's Stadium,1,22.593700000000002,0.0,0.0,53.06
2019-12-21,BUF,NWE,Gillette Stadium,1,4.0266,0.0,0.0,26.6
2019-12-21,TAM,HOU,Raymond James Stadium,1,28.1862,0.0,0.16929143,68.36
2019-12-21,HOU,TAM,Raymond James Stadium,1,28.1862,0.0,0.16929143,68.36
2019-12-22,LAC,OAK,SoFi Stadium,1,28.6336,0.0,0.98818951,59.18
2019-12-22,DET,DEN,Empower Field at Mile High,1,15.2116,0.0,0.0,39.56
2019-12-22,PIT,NYJ,MetLife Stadium,1,14.540500000000002,0.0,0.0,33.8
2019-12-22,WAS,NYG,FedExField,1,0.0,0.0,0.0,30.92
2019-12-22,CLE,BAL,FirstEnergy Stadium,1,35.1209,0.0,0.0,44.06
2019-12-22,CIN,MIA,Hard Rock Stadium,1,47.8718,0.0,0.24015760999999997,75.92
2019-12-22,CAR,IND,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2019-12-22,JAX,ATL,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-12-22,TEN,NOR,Nissan Stadium,1,12.9746,0.0,0.09055122999999998,46.94
2019-12-22,DAL,PHI,Lincoln Financial Field,1,23.2648,0.0,0.0,33.26
2019-12-22,ATL,JAX,Mercedes-Benz Stadium,0,0.0,0.0,0.0,75.0
2019-12-22,IND,CAR,Lucas Oil Stadium,0,0.0,0.0,0.0,75.0
2019-12-22,MIA,CIN,Hard Rock Stadium,1,47.8718,0.0,0.24015760999999997,75.92
2019-12-22,BAL,CLE,FirstEnergy Stadium,1,35.1209,0.0,0.0,44.06
2019-12-22,NOR,TEN,Nissan Stadium,1,12.9746,0.0,0.09055122999999998,46.94
2019-12-22,NYG,WAS,FedExField,1,0.0,0.0,0.0,30.92
2019-12-22,NYJ,PIT,MetLife Stadium,1,14.540500000000002,0.0,0.0,33.8
2019-12-22,SEA,ARI,CenturyLink Field,1,8.5006,0.0,0.14173236,42.980000000000004
2019-12-22,DEN,DET,Empower Field at Mile High,1,15.2116,0.0,0.0,39.56
2019-12-22,OAK,LAC,SoFi Stadium,1,28.6336,0.0,0.98818951,59.18
2019-12-22,ARI,SEA,CenturyLink Field,1,8.5006,0.0,0.14173236,42.980000000000004
2019-12-22,PHI,DAL,Lincoln Financial Field,1,23.2648,0.0,0.0,33.26
2019-12-22,KAN,CHI,Soldier Field,1,32.6602,0.0,0.0,41.0
2019-12-22,CHI,KAN,Soldier Field,1,32.6602,0.0,0.0,41.0
2019-12-23,MIN,GNB,TCF Bank Stadium,1,14.987900000000002,5.905514999999999,0.0,29.48
2019-12-23,GNB,MIN,TCF Bank Stadium,1,14.987900000000002,5.905514999999999,0.0,29.48
2019-12-29,NYG,PHI,MetLife Stadium,1,10.961300000000001,0.0,0.31889780999999995,37.76
2019-12-29,OAK,DEN,Empower Field at Mile High,1,27.7388,2.9921276,0.05118113,19.939999999999998
2019-12-29,WAS,DAL,AT&T Stadium,0,0.0,0.0,0.0,75.0
2019-12-29,ARI,LAR,SoFi Stadium,1,3.5792,0.0,0.0,54.32
2019-12-29,IND,JAX,TIAA Bank Field,1,24.1596,0.0,0.22834658,69.62
2019-12-29,LAC,KAN,Arrowhead Stadium,1,53.2406,0.0,0.0,41.0
2019-12-29,DET,GNB,Ford Field,0,0.0,0.0,0.0,75.0
2019-12-29,CLE,CIN,Paul Brown Stadium,1,16.553800000000003,0.0,1.01968559,56.84
2019-12-29,MIN,CHI,TCF Bank Stadium,1,27.2914,3.1496079999999997,0.40157501999999995,36.14
2019-12-29,CAR,NOR,Bank of America Stadium,1,38.700100000000006,0.0,0.27165369,63.86
2019-12-29,BUF,NYJ,New Era Field,1,34.673500000000004,0.0,0.44094511999999997,35.96
2019-12-29,TAM,ATL,Raymond James Stadium,1,27.2914,0.0,0.07086618,74.48
2019-12-29,HOU,TEN,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-12-29,NWE,MIA,Gillette Stadium,1,4.6977,0.0,0.0787402,35.96
2019-12-29,SFO,SEA,CenturyLink Field,1,8.276900000000001,0.0,0.011811029999999998,45.68
2019-12-29,BAL,PIT,M&T Bank Stadium,1,20.133000000000003,0.0,0.71259881,46.76
2019-12-29,ATL,TAM,Raymond James Stadium,1,27.2914,0.0,0.07086618,74.48
2019-12-29,NYJ,BUF,New Era Field,1,34.673500000000004,0.0,0.44094511999999997,35.96
2019-12-29,NOR,CAR,Bank of America Stadium,1,38.700100000000006,0.0,0.27165369,63.86
2019-12-29,CHI,MIN,TCF Bank Stadium,1,27.2914,3.1496079999999997,0.40157501999999995,36.14
2019-12-29,CIN,CLE,Paul Brown Stadium,1,16.553800000000003,0.0,1.01968559,56.84
2019-12-29,GNB,DET,Ford Field,0,0.0,0.0,0.0,75.0
2019-12-29,PIT,BAL,M&T Bank Stadium,1,20.133000000000003,0.0,0.71259881,46.76
2019-12-29,KAN,LAC,Arrowhead Stadium,1,53.2406,0.0,0.0,41.0
2019-12-29,JAX,IND,TIAA Bank Field,1,24.1596,0.0,0.22834658,69.62
2019-12-29,LAR,ARI,SoFi Stadium,1,3.5792,0.0,0.0,54.32
2019-12-29,DAL,WAS,AT&T Stadium,0,0.0,0.0,0.0,75.0
2019-12-29,DEN,OAK,Empower Field at Mile High,1,27.7388,2.9921276,0.05118113,19.939999999999998
2019-12-29,TEN,HOU,NRG Stadium,0,0.0,0.0,0.0,75.0
2019-12-29,PHI,NYG,MetLife Stadium,1,10.961300000000001,0.0,0.31889780999999995,37.76
2019-12-29,MIA,NWE,Gillette Stadium,1,4.6977,0.0,0.0787402,35.96
2019-12-29,SEA,SFO,CenturyLink Field,1,8.276900000000001,0.0,0.011811029999999998,45.68
